ticker,filing_date,start_date,start_price,return_1m,return_3m
KEY,2019-02-25,2019-02-25,12.353408813476562,-0.11634989741759127,-0.036476893327882065
L,2026-02-10,2026-02-10,109.83316802978516,-0.013345602437001336,-0.05010741485878112
L,2025-02-11,2025-02-11,84.52449035644531,-0.0004377732810990631,0.044852084080631904
L,2024-02-06,2024-02-06,72.29708099365234,0.03232661711968077,0.0695783497111635
L,2023-02-07,2023-02-07,62.05709838867188,-0.07203752716393086,-0.06485897131380736
L,2022-02-08,2022-02-08,60.81255340576172,-0.012755458250672591,0.016910549889264992
L,2021-02-09,2021-02-09,47.15245056152344,0.04519764687075156,0.20132149131621002
L,2020-02-12,2020-02-12,52.53334045410156,-0.3129128695184914,-0.46533076034942245
L,2019-02-13,2019-02-13,45.328067779541016,0.022938391401593705,0.09658588976494076
L,2018-02-15,2018-02-15,48.10698318481445,0.023319324615887593,0.03255129646386079
MA,2026-02-11,2026-02-11,536.5379638671875,-0.07343801439667974,-0.08554464419988628
MA,2025-02-12,2025-02-12,560.3956909179688,-0.06546212431205589,0.016984328199145082
MA,2024-02-13,2024-02-13,454.4490966796875,0.04130655920052573,-0.01222874590333689
MA,2023-02-14,2023-02-14,362.9331359863281,-0.05935761864548794,0.029399223533505436
MA,2022-02-11,2022-02-11,360.5219421386719,-0.0940314212885286,-0.09873194271373897
MA,2021-02-12,2021-02-12,330.8338623046875,0.12134891968868611,0.06845154086925986
MA,2020-02-14,2020-02-14,329.0334167480469,-0.3023023035092486,-0.180609078270751
MA,2019-02-13,2019-02-13,211.73751831054688,0.048199500880269586,0.13130452140788362
MS,2026-02-19,2026-02-19,173.4379425048828,-0.07398057912471889,0.14029261081030797
SPGI,2026-02-11,2026-02-11,367.9739074707031,0.08371391092332248,0.04282682808071714
SPGI,2025-02-11,2025-02-11,505.2557373046875,-0.11062664062207439,-0.04442179434677718
SPGI,2024-02-09,2024-02-09,406.1664733886719,-0.019155981815071166,-0.012382278417670478
SPGI,2023-02-10,2023-02-10,334.2645874023437,-0.08317144734744664,-0.009848188407715508
SPGI,2022-02-08,2022-02-08,363.9665222167969,-0.040750751166209964,-0.17799044225631167
SPGI,2021-02-09,2021-02-09,300.2656555175781,0.04076305720896367,0.1448875685339266
SPGI,2020-02-10,2020-02-10,265.681884765625,-0.1876354833937217,0.016232966653281
SPGI,2019-02-13,2019-02-13,174.9158477783203,0.03334663667526372,0.07678008528968783
SPGI,2018-02-09,2018-02-09,155.8194122314453,0.1065507574046094,0.12971106607162852
SYF,2026-02-06,2026-02-06,74.85628509521484,-0.12905803081527378,-0.02292774352057869
SYF,2025-02-07,2025-02-07,66.01435089111328,-0.22966356021340562,-0.17114016045751623
SYF,2024-02-08,2024-02-08,37.30377197265625,0.09413577721966337,0.1922867053347186
SYF,2023-02-09,2023-02-09,33.7293815612793,-0.192880986161997,-0.237712304575176
SYF,2022-02-10,2022-02-10,40.04450988769531,-0.1960118230865694,-0.2471791185421801
TFC,2026-02-24,2026-02-24,49.14083480834961,-0.08598464133023076,-0.009377832203524727
TFC,2025-02-25,2025-02-25,42.62602996826172,-0.07021039079633562,-0.10159065228896869
TFC,2024-02-27,2024-02-27,31.377376556396484,0.10636430535642627,0.09676050658260493
TFC,2023-02-28,2023-02-28,39.487422943115234,-0.26581471031284587,-0.3252298652422655
TFC,2022-02-23,2022-02-23,48.82574081420898,-0.029868020899457837,-0.2195618926705405
TFC,2021-02-24,2021-02-24,47.02002334594727,-0.04454050322987557,0.005764311374874653
